bulan,provinsi,komoditas,rata_rata_harga
2025-09,Sumatera Selatan,Bawang Merah,42200.0
2025-09,Sumatera Selatan,Bawang Putih,36241.666666666664
2025-09,Sumatera Selatan,Beras,15515.0
2025-09,Sumatera Selatan,Cabai Merah,58388.333333333336
2025-09,Sumatera Selatan,Cabai Rawit,49140.0
2025-09,Sumatera Selatan,Daging Ayam,36586.666666666664
2025-09,Sumatera Selatan,Daging Sapi,139580.0
2025-09,Sumatera Selatan,Gula Pasir,18265.0
2025-09,Sumatera Selatan,Minyak Goreng,20898.333333333332
2025-09,Sumatera Selatan,Telur Ayam,27816.666666666668
2025-09,Sumatera Utara,Bawang Merah,42113.333333333336
2025-09,Sumatera Utara,Bawang Putih,36991.666666666664
2025-09,Sumatera Utara,Beras,14725.0
2025-09,Sumatera Utara,Cabai Merah,74020.0
2025-09,Sumatera Utara,Cabai Rawit,48773.333333333336
2025-09,Sumatera Utara,Daging Ayam,39215.0
2025-09,Sumatera Utara,Daging Sapi,133450.0
2025-09,Sumatera Utara,Gula Pasir,18803.333333333332
2025-09,Sumatera Utara,Minyak Goreng,20700.0
2025-09,Sumatera Utara,Telur Ayam,30990.0
2025-10,Aceh,Bawang Merah,36151.851851851854
2025-10,Aceh,Bawang Putih,36407.40740740741
2025-10,Aceh,Beras,14731.481481481482
2025-10,Aceh,Cabai Merah,79235.18518518518
2025-10,Aceh,Cabai Rawit,44470.37037037037
2025-10,Aceh,Daging Ayam,37194.444444444445
2025-10,Aceh,Daging Sapi,146650.0
2025-10,Aceh,Gula Pasir,18925.925925925927
2025-10,Aceh,Minyak Goreng,21087.037037037036
2025-10,Aceh,Telur Ayam,30455.555555555555
2025-10,Bali,Bawang Merah,34857.40740740741
2025-10,Bali,Bawang Putih,33203.7037037037
2025-10,Bali,Beras,15498.148148148148
2025-10,Bali,Cabai Merah,50033.333333333336
2025-10,Bali,Cabai Rawit,34590.74074074074
2025-10,Bali,Daging Ayam,42622.22222222222
2025-10,Bali,Daging Sapi,134583.33333333334
2025-10,Bali,Gula Pasir,18038.88888888889
2025-10,Bali,Minyak Goreng,20922.222222222223
2025-10,Bali,Telur Ayam,30238.88888888889
2025-10,Banten,Bawang Merah,44275.92592592593
2025-10,Banten,Bawang Putih,37183.333333333336
2025-10,Banten,Beras,15472.222222222223
2025-10,Banten,Cabai Merah,61679.62962962963
2025-10,Banten,Cabai Rawit,35429.62962962963
2025-10,Banten,Daging Ayam,39394.444444444445
2025-10,Banten,Daging Sapi,132700.0
2025-10,Banten,Gula Pasir,18650.0
2025-10,Banten,Minyak Goreng,19157.40740740741
2025-10,Banten,Telur Ayam,30238.88888888889
2025-10,Bengkulu,Bawang Merah,40681.48148148148
2025-10,Bengkulu,Bawang Putih,38707.40740740741
2025-10,Bengkulu,Beras,15568.518518518518
2025-10,Bengkulu,Cabai Merah,59722.22222222222
2025-10,Bengkulu,Cabai Rawit,32146.296296296296
2025-10,Bengkulu,Daging Ayam,38061.11111111111
2025-10,Bengkulu,Daging Sapi,134700.0
2025-10,Bengkulu,Gula Pasir,18200.0
2025-10,Bengkulu,Minyak Goreng,19500.0
2025-10,Bengkulu,Telur Ayam,29374.074074074073
2025-10,DI Yogyakarta,Bawang Merah,40509.25925925926
2025-10,DI Yogyakarta,Bawang Putih,39500.0
2025-10,DI Yogyakarta,Beras,14200.0
2025-10,DI Yogyakarta,Cabai Merah,50809.25925925926
2025-10,DI Yogyakarta,Cabai Rawit,30075.925925925927
2025-10,DI Yogyakarta,Daging Ayam,36379.62962962963
2025-10,DI Yogyakarta,Daging Sapi,136250.0
2025-10,DI Yogyakarta,Gula Pasir,17500.0
2025-10,DI Yogyakarta,Minyak Goreng,20281.48148148148
2025-10,DI Yogyakarta,Telur Ayam,29824.074074074073
2025-10,DKI Jakarta,Bawang Merah,45622.22222222222
2025-10,DKI Jakarta,Bawang Putih,43642.59259259259
2025-10,DKI Jakarta,Beras,16309.25925925926
2025-10,DKI Jakarta,Cabai Merah,65712.96296296296
2025-10,DKI Jakarta,Cabai Rawit,43464.81481481482
2025-10,DKI Jakarta,Daging Ayam,40379.62962962963
2025-10,DKI Jakarta,Daging Sapi,135400.0
2025-10,DKI Jakarta,Gula Pasir,19222.222222222223
2025-10,DKI Jakarta,Minyak Goreng,20800.0
2025-10,DKI Jakarta,Telur Ayam,30687.037037037036
2025-10,Gorontalo,Bawang Merah,45548.148148148146
2025-10,Gorontalo,Bawang Putih,42314.81481481482
2025-10,Gorontalo,Beras,16448.14814814815
2025-10,Gorontalo,Cabai Merah,39448.148148148146
2025-10,Gorontalo,Cabai Rawit,46072.22222222222
2025-10,Gorontalo,Daging Ayam,31372.222222222223
2025-10,Gorontalo,Daging Sapi,137500.0
2025-10,Gorontalo,Gula Pasir,19266.666666666668
2025-10,Gorontalo,Minyak Goreng,25838.88888888889
2025-10,Gorontalo,Telur Ayam,33494.444444444445
2025-10,Jambi,Bawang Merah,31937.037037037036
2025-10,Jambi,Bawang Putih,32057.40740740741
2025-10,Jambi,Beras,15400.0
2025-10,Jambi,Cabai Merah,59633.333333333336
2025-10,Jambi,Cabai Rawit,35892.59259259259
2025-10,Jambi,Daging Ayam,36153.7037037037
2025-10,Jambi,Daging Sapi,137500.0
2025-10,Jambi,Gula Pasir,18096.296296296296
2025-10,Jambi,Minyak Goreng,20377.777777777777
2025-10,Jambi,Telur Ayam,26475.925925925927
2025-10,Jawa Barat,Bawang Merah,41192.59259259259
2025-10,Jawa Barat,Bawang Putih,38881.48148148148
2025-10,Jawa Barat,Beras,14885.185185185184
2025-10,Jawa Barat,Cabai Merah,60846.2962962963
2025-10,Jawa Barat,Cabai Rawit,37346.2962962963
2025-10,Jawa Barat,Daging Ayam,38227.77777777778
2025-10,Jawa Barat,Daging Sapi,138633.33333333334
2025-10,Jawa Barat,Gula Pasir,18350.0
2025-10,Jawa Barat,Minyak Goreng,20800.0
2025-10,Jawa Barat,Telur Ayam,30453.703703703704
2025-10,Jawa Tengah,Bawang Merah,38579.62962962963
2025-10,Jawa Tengah,Bawang Putih,35127.77777777778
2025-10,Jawa Tengah,Beras,15090.74074074074
2025-10,Jawa Tengah,Cabai Merah,50424.07407407407
2025-10,Jawa Tengah,Cabai Rawit,28972.222222222223
2025-10,Jawa Tengah,Daging Ayam,37225.92592592593
2025-10,Jawa Tengah,Daging Sapi,127900.0
2025-10,Jawa Tengah,Gula Pasir,17731.48148148148
2025-10,Jawa Tengah,Minyak Goreng,19866.666666666668
2025-10,Jawa Tengah,Telur Ayam,29018.51851851852
2025-10,Jawa Timur,Bawang Merah,36990.74074074074
2025-10,Jawa Timur,Bawang Putih,30570.37037037037
2025-10,Jawa Timur,Beras,14779.62962962963
2025-10,Jawa Timur,Cabai Merah,44803.7037037037
2025-10,Jawa Timur,Cabai Rawit,22762.962962962964
2025-10,Jawa Timur,Daging Ayam,36838.88888888889
2025-10,Jawa Timur,Daging Sapi,122125.92592592593
2025-10,Jawa Timur,Gula Pasir,16905.555555555555
2025-10,Jawa Timur,Minyak Goreng,20250.0
2025-10,Jawa Timur,Telur Ayam,29272.222222222223
2025-10,Kalimantan Barat,Bawang Merah,41933.333333333336
2025-10,Kalimantan Barat,Bawang Putih,31877.777777777777
2025-10,Kalimantan Barat,Beras,16400.0
2025-10,Kalimantan Barat,Cabai Merah,44140.74074074074
2025-10,Kalimantan Barat,Cabai Rawit,40372.22222222222
2025-10,Kalimantan Barat,Daging Ayam,38083.333333333336
2025-10,Kalimantan Barat,Daging Sapi,149614.8148148148
2025-10,Kalimantan Barat,Gula Pasir,18314.814814814814
2025-10,Kalimantan Barat,Minyak Goreng,20388.88888888889
2025-10,Kalimantan Barat,Telur Ayam,32375.925925925927
2025-10,Kalimantan Selatan,Bawang Merah,37324.07407407407
2025-10,Kalimantan Selatan,Bawang Putih,36072.22222222222
2025-10,Kalimantan Selatan,Beras,17450.0
2025-10,Kalimantan Selatan,Cabai Merah,36237.03703703704
2025-10,Kalimantan Selatan,Cabai Rawit,29214.814814814814
2025-10,Kalimantan Selatan,Daging Ayam,43920.37037037037
2025-10,Kalimantan Selatan,Daging Sapi,163350.0
2025-10,Kalimantan Selatan,Gula Pasir,18700.0
2025-10,Kalimantan Selatan,Minyak Goreng,21050.0
2025-10,Kalimantan Selatan,Telur Ayam,32268.51851851852
2025-10,Kalimantan Tengah,Bawang Merah,40964.81481481482
2025-10,Kalimantan Tengah,Bawang Putih,37270.37037037037
2025-10,Kalimantan Tengah,Beras,17542.59259259259
2025-10,Kalimantan Tengah,Cabai Merah,60877.77777777778
2025-10,Kalimantan Tengah,Cabai Rawit,43174.07407407407
2025-10,Kalimantan Tengah,Daging Ayam,40590.74074074074
2025-10,Kalimantan Tengah,Daging Sapi,155350.0
2025-10,Kalimantan Tengah,Gula Pasir,20562.962962962964
2025-10,Kalimantan Tengah,Minyak Goreng,21035.185185185186
2025-10,Kalimantan Tengah,Telur Ayam,34066.666666666664
2025-10,Kalimantan Timur,Bawang Merah,41298.148148148146
2025-10,Kalimantan Timur,Bawang Putih,39796.2962962963
2025-10,Kalimantan Timur,Beras,16487.037037037036
2025-10,Kalimantan Timur,Cabai Merah,46370.37037037037
2025-10,Kalimantan Timur,Cabai Rawit,40977.77777777778
2025-10,Kalimantan Timur,Daging Ayam,36440.74074074074
2025-10,Kalimantan Timur,Daging Sapi,159600.0
2025-10,Kalimantan Timur,Gula Pasir,18916.666666666668
2025-10,Kalimantan Timur,Minyak Goreng,21100.0
2025-10,Kalimantan Timur,Telur Ayam,31542.59259259259
2025-10,Kalimantan Utara,Bawang Merah,47400.0
2025-10,Kalimantan Utara,Bawang Putih,42138.88888888889
2025-10,Kalimantan Utara,Beras,17283.333333333332
2025-10,Kalimantan Utara,Cabai Merah,57685.18518518518
2025-10,Kalimantan Utara,Cabai Rawit,64225.92592592593
2025-10,Kalimantan Utara,Daging Ayam,45400.0
2025-10,Kalimantan Utara,Daging Sapi,147592.59259259258
2025-10,Kalimantan Utara,Gula Pasir,19253.703703703704
2025-10,Kalimantan Utara,Minyak Goreng,20812.962962962964
2025-10,Kalimantan Utara,Telur Ayam,33440.74074074074
2025-10,Kepulauan Bangka Belitung,Bawang Merah,44398.148148148146
2025-10,Kepulauan Bangka Belitung,Bawang Putih,37831.48148148148
2025-10,Kepulauan Bangka Belitung,Beras,15309.25925925926
2025-10,Kepulauan Bangka Belitung,Cabai Merah,73227.77777777778
2025-10,Kepulauan Bangka Belitung,Cabai Rawit,57142.59259259259
2025-10,Kepulauan Bangka Belitung,Daging Ayam,43533.333333333336
2025-10,Kepulauan Bangka Belitung,Daging Sapi,133450.0
2025-10,Kepulauan Bangka Belitung,Gula Pasir,18422.222222222223
2025-10,Kepulauan Bangka Belitung,Minyak Goreng,19150.0
2025-10,Kepulauan Bangka Belitung,Telur Ayam,33274.07407407407
2025-10,Kepulauan Riau,Bawang Merah,33459.25925925926
2025-10,Kepulauan Riau,Bawang Putih,29527.777777777777
2025-10,Kepulauan Riau,Beras,15068.518518518518
2025-10,Kepulauan Riau,Cabai Merah,83155.55555555556
2025-10,Kepulauan Riau,Cabai Rawit,42411.11111111111
2025-10,Kepulauan Riau,Daging Ayam,37531.48148148148
2025-10,Kepulauan Riau,Daging Sapi,115535.18518518518
2025-10,Kepulauan Riau,Gula Pasir,15420.37037037037
2025-10,Kepulauan Riau,Minyak Goreng,18794.444444444445
2025-10,Kepulauan Riau,Telur Ayam,31135.185185185186
2025-10,Lampung,Bawang Merah,36787.03703703704
2025-10,Lampung,Bawang Putih,33468.51851851852
2025-10,Lampung,Beras,14827.777777777777
2025-10,Lampung,Cabai Merah,54214.81481481482
2025-10,Lampung,Cabai Rawit,33179.62962962963
2025-10,Lampung,Daging Ayam,33703.7037037037
2025-10,Lampung,Daging Sapi,128750.0
2025-10,Lampung,Gula Pasir,18144.444444444445
2025-10,Lampung,Minyak Goreng,19864.814814814814
2025-10,Lampung,Telur Ayam,29012.962962962964
2025-10,Maluku,Bawang Merah,44712.96296296296
2025-10,Maluku,Bawang Putih,42277.77777777778
2025-10,Maluku,Beras,16937.037037037036
2025-10,Maluku,Cabai Merah,63605.555555555555
2025-10,Maluku,Cabai Rawit,62400.0
2025-10,Maluku,Daging Ayam,39209.25925925926
2025-10,Maluku,Daging Sapi,136922.22222222222
2025-10,Maluku,Gula Pasir,21083.333333333332
2025-10,Maluku,Minyak Goreng,23250.0
2025-10,Maluku,Telur Ayam,36207.40740740741
2025-10,Maluku Utara,Bawang Merah,65787.03703703704
2025-10,Maluku Utara,Bawang Putih,61481.48148148148
2025-10,Maluku Utara,Beras,16875.925925925927
2025-10,Maluku Utara,Cabai Merah,53703.7037037037
2025-10,Maluku Utara,Cabai Rawit,86481.48148148147
2025-10,Maluku Utara,Daging Ayam,43250.0
2025-10,Maluku Utara,Daging Sapi,145000.0
2025-10,Maluku Utara,Gula Pasir,20500.0
2025-10,Maluku Utara,Minyak Goreng,22450.0
2025-10,Maluku Utara,Telur Ayam,36950.0
2025-10,Nusa Tenggara Barat,Bawang Merah,30205.555555555555
2025-10,Nusa Tenggara Barat,Bawang Putih,35251.851851851854
2025-10,Nusa Tenggara Barat,Beras,13920.37037037037
2025-10,Nusa Tenggara Barat,Cabai Merah,45616.666666666664
2025-10,Nusa Tenggara Barat,Cabai Rawit,23762.962962962964
2025-10,Nusa Tenggara Barat,Daging Ayam,41331.48148148148
2025-10,Nusa Tenggara Barat,Daging Sapi,119362.96296296296
2025-10,Nusa Tenggara Barat,Gula Pasir,17137.037037037036
2025-10,Nusa Tenggara Barat,Minyak Goreng,21450.0
2025-10,Nusa Tenggara Barat,Telur Ayam,29937.037037037036
2025-10,Nusa Tenggara Timur,Bawang Merah,35074.07407407407
2025-10,Nusa Tenggara Timur,Bawang Putih,43924.07407407407
2025-10,Nusa Tenggara Timur,Beras,15424.074074074075
2025-10,Nusa Tenggara Timur,Cabai Merah,44907.40740740741
2025-10,Nusa Tenggara Timur,Cabai Rawit,56620.37037037037
2025-10,Nusa Tenggara Timur,Daging Ayam,46353.7037037037
2025-10,Nusa Tenggara Timur,Daging Sapi,115000.0
2025-10,Nusa Tenggara Timur,Gula Pasir,19614.814814814814
2025-10,Nusa Tenggara Timur,Minyak Goreng,22785.185185185186
2025-10,Nusa Tenggara Timur,Telur Ayam,32312.962962962964
2025-10,Papua,Bawang Merah,61611.11111111111
2025-10,Papua,Bawang Putih,54346.2962962963
2025-10,Papua,Beras,18914.814814814814
2025-10,Papua,Cabai Merah,72927.77777777778
2025-10,Papua,Cabai Rawit,74977.77777777778
2025-10,Papua,Daging Ayam,45038.88888888889
2025-10,Papua,Daging Sapi,151418.5185185185
2025-10,Papua,Gula Pasir,24261.11111111111
2025-10,Papua,Minyak Goreng,24994.444444444445
2025-10,Papua,Telur Ayam,39131.48148148148
2025-10,Papua Barat,Bawang Merah,54444.444444444445
2025-10,Papua Barat,Bawang Putih,52407.40740740741
2025-10,Papua Barat,Beras,16935.185185185186
2025-10,Papua Barat,Cabai Merah,48624.07407407407
2025-10,Papua Barat,Cabai Rawit,67916.66666666667
2025-10,Papua Barat,Daging Ayam,43814.81481481482
2025-10,Papua Barat,Daging Sapi,147500.0
2025-10,Papua Barat,Gula Pasir,20672.222222222223
2025-10,Papua Barat,Minyak Goreng,23629.62962962963
2025-10,Papua Barat,Telur Ayam,36172.22222222222
2025-10,Riau,Bawang Merah,34827.77777777778
2025-10,Riau,Bawang Putih,35644.444444444445
2025-10,Riau,Beras,16300.0
2025-10,Riau,Cabai Merah,92564.81481481482
2025-10,Riau,Cabai Rawit,41820.37037037037
2025-10,Riau,Daging Ayam,30905.555555555555
2025-10,Riau,Daging Sapi,125200.0
2025-10,Riau,Gula Pasir,17798.14814814815
2025-10,Riau,Minyak Goreng,19772.222222222223
2025-10,Riau,Telur Ayam,30800.0
2025-10,Sulawesi Barat,Bawang Merah,43266.666666666664
2025-10,Sulawesi Barat,Bawang Putih,39527.77777777778
2025-10,Sulawesi Barat,Beras,14587.037037037036
2025-10,Sulawesi Barat,Cabai Merah,36961.11111111111
2025-10,Sulawesi Barat,Cabai Rawit,32757.40740740741
2025-10,Sulawesi Barat,Daging Ayam,26175.925925925927
2025-10,Sulawesi Barat,Daging Sapi,128350.0
2025-10,Sulawesi Barat,Gula Pasir,18100.0
2025-10,Sulawesi Barat,Minyak Goreng,21007.40740740741
2025-10,Sulawesi Barat,Telur Ayam,27253.703703703704
2025-10,Sulawesi Selatan,Bawang Merah,38940.74074074074
2025-10,Sulawesi Selatan,Bawang Putih,36885.18518518518
2025-10,Sulawesi Selatan,Beras,14246.296296296296
2025-10,Sulawesi Selatan,Cabai Merah,33394.444444444445
2025-10,Sulawesi Selatan,Cabai Rawit,25677.777777777777
2025-10,Sulawesi Selatan,Daging Ayam,28692.59259259259
2025-10,Sulawesi Selatan,Daging Sapi,127240.74074074074
2025-10,Sulawesi Selatan,Gula Pasir,17322.222222222223
2025-10,Sulawesi Selatan,Minyak Goreng,19722.222222222223
2025-10,Sulawesi Selatan,Telur Ayam,27362.962962962964
2025-10,Sulawesi Tengah,Bawang Merah,43703.7037037037
2025-10,Sulawesi Tengah,Bawang Putih,41000.0
2025-10,Sulawesi Tengah,Beras,15905.555555555555
2025-10,Sulawesi Tengah,Cabai Merah,31961.11111111111
2025-10,Sulawesi Tengah,Cabai Rawit,47362.96296296296
2025-10,Sulawesi Tengah,Daging Ayam,32329.62962962963
2025-10,Sulawesi Tengah,Daging Sapi,143750.0
2025-10,Sulawesi Tengah,Gula Pasir,20400.0
2025-10,Sulawesi Tengah,Minyak Goreng,20500.0
2025-10,Sulawesi Tengah,Telur Ayam,31750.0
2025-10,Sulawesi Tenggara,Bawang Merah,44511.11111111111
2025-10,Sulawesi Tenggara,Bawang Putih,44533.333333333336
2025-10,Sulawesi Tenggara,Beras,15918.518518518518
2025-10,Sulawesi Tenggara,Cabai Merah,41388.88888888889
2025-10,Sulawesi Tenggara,Cabai Rawit,55192.59259259259
2025-10,Sulawesi Tenggara,Daging Ayam,35594.444444444445
2025-10,Sulawesi Tenggara,Daging Sapi,136900.0
2025-10,Sulawesi Tenggara,Gula Pasir,20100.0
2025-10,Sulawesi Tenggara,Minyak Goreng,22250.0
2025-10,Sulawesi Tenggara,Telur Ayam,32212.962962962964
2025-10,Sulawesi Utara,Bawang Merah,47477.77777777778
2025-10,Sulawesi Utara,Bawang Putih,41885.18518518518
2025-10,Sulawesi Utara,Beras,16283.333333333334
2025-10,Sulawesi Utara,Cabai Merah,35044.444444444445
2025-10,Sulawesi Utara,Cabai Rawit,42437.03703703704
2025-10,Sulawesi Utara,Daging Ayam,36364.81481481482
2025-10,Sulawesi Utara,Daging Sapi,133750.0
2025-10,Sulawesi Utara,Gula Pasir,17850.0
2025-10,Sulawesi Utara,Minyak Goreng,19018.51851851852
2025-10,Sulawesi Utara,Telur Ayam,29833.333333333332
2025-10,Sumatera Barat,Bawang Merah,32214.814814814814
2025-10,Sumatera Barat,Bawang Putih,33031.48148148148
2025-10,Sumatera Barat,Beras,17040.74074074074
2025-10,Sumatera Barat,Cabai Merah,83898.14814814815
2025-10,Sumatera Barat,Cabai Rawit,40722.22222222222
2025-10,Sumatera Barat,Daging Ayam,49020.37037037037
2025-10,Sumatera Barat,Daging Sapi,146250.0
2025-10,Sumatera Barat,Gula Pasir,18300.0
2025-10,Sumatera Barat,Minyak Goreng,20829.62962962963
2025-10,Sumatera Barat,Telur Ayam,29751.85185185185
2025-10,Sumatera Selatan,Bawang Merah,36564.81481481482
2025-10,Sumatera Selatan,Bawang Putih,36257.40740740741
2025-10,Sumatera Selatan,Beras,15500.0
2025-10,Sumatera Selatan,Cabai Merah,60498.148148148146
2025-10,Sumatera Selatan,Cabai Rawit,43550.0
2025-10,Sumatera Selatan,Daging Ayam,36627.77777777778
2025-10,Sumatera Selatan,Daging Sapi,140000.0
2025-10,Sumatera Selatan,Gula Pasir,18261.11111111111
2025-10,Sumatera Selatan,Minyak Goreng,20883.333333333332
2025-10,Sumatera Selatan,Telur Ayam,28627.777777777777
2025-10,Sumatera Utara,Bawang Merah,36024.07407407407
2025-10,Sumatera Utara,Bawang Putih,35992.59259259259
2025-10,Sumatera Utara,Beras,14585.185185185184
2025-10,Sumatera Utara,Cabai Merah,77844.44444444444
2025-10,Sumatera Utara,Cabai Rawit,34814.81481481482
2025-10,Sumatera Utara,Daging Ayam,38394.444444444445
2025-10,Sumatera Utara,Daging Sapi,133450.0
2025-10,Sumatera Utara,Gula Pasir,18762.962962962964
2025-10,Sumatera Utara,Minyak Goreng,20700.0
2025-10,Sumatera Utara,Telur Ayam,31050.0
2025-11,Aceh,Bawang Merah,36388.333333333336
2025-11,Aceh,Bawang Putih,35806.666666666664
2025-11,Aceh,Beras,14515.0
2025-11,Aceh,Cabai Merah,65793.33333333333
2025-11,Aceh,Cabai Rawit,46073.333333333336
2025-11,Aceh,Daging Ayam,36811.666666666664
2025-11,Aceh,Daging Sapi,146650.0
2025-11,Aceh,Gula Pasir,18900.0
2025-11,Aceh,Minyak Goreng,21095.0
2025-11,Aceh,Telur Ayam,31990.0
2025-11,Bali,Bawang Merah,39420.0
2025-11,Bali,Bawang Putih,33106.666666666664
2025-11,Bali,Beras,15401.666666666666
2025-11,Bali,Cabai Merah,52146.666666666664
2025-11,Bali,Cabai Rawit,34728.333333333336
2025-11,Bali,Daging Ayam,41506.666666666664
2025-11,Bali,Daging Sapi,134860.0
2025-11,Bali,Gula Pasir,18050.0
2025-11,Bali,Minyak Goreng,20985.0
2025-11,Bali,Telur Ayam,30493.333333333332
2025-11,Banten,Bawang Merah,45901.666666666664
2025-11,Banten,Bawang Putih,37256.666666666664
2025-11,Banten,Beras,15003.333333333334
2025-11,Banten,Cabai Merah,69066.66666666667
2025-11,Banten,Cabai Rawit,43115.0
2025-11,Banten,Daging Ayam,39481.666666666664
2025-11,Banten,Daging Sapi,132700.0
2025-11,Banten,Gula Pasir,18650.0
2025-11,Banten,Minyak Goreng,18710.0
2025-11,Banten,Telur Ayam,29470.0
2025-11,Bengkulu,Bawang Merah,41680.0
2025-11,Bengkulu,Bawang Putih,38130.0
2025-11,Bengkulu,Beras,15478.333333333334
2025-11,Bengkulu,Cabai Merah,61216.666666666664
2025-11,Bengkulu,Cabai Rawit,32120.0
2025-11,Bengkulu,Daging Ayam,38215.0
2025-11,Bengkulu,Daging Sapi,134700.0
2025-11,Bengkulu,Gula Pasir,18161.666666666668
2025-11,Bengkulu,Minyak Goreng,19483.333333333332
2025-11,Bengkulu,Telur Ayam,29180.0
2025-11,DI Yogyakarta,Bawang Merah,41966.666666666664
2025-11,DI Yogyakarta,Bawang Putih,39500.0
2025-11,DI Yogyakarta,Beras,14200.0
2025-11,DI Yogyakarta,Cabai Merah,55875.0
2025-11,DI Yogyakarta,Cabai Rawit,33916.666666666664
2025-11,DI Yogyakarta,Daging Ayam,35533.333333333336
2025-11,DI Yogyakarta,Daging Sapi,138583.33333333334
2025-11,DI Yogyakarta,Gula Pasir,17520.0
2025-11,DI Yogyakarta,Minyak Goreng,20250.0
2025-11,DI Yogyakarta,Telur Ayam,28816.666666666668
2025-11,DKI Jakarta,Bawang Merah,45423.333333333336
2025-11,DKI Jakarta,Bawang Putih,43265.0
2025-11,DKI Jakarta,Beras,16300.0
2025-11,DKI Jakarta,Cabai Merah,75375.0
2025-11,DKI Jakarta,Cabai Rawit,45895.0
2025-11,DKI Jakarta,Daging Ayam,38441.666666666664
2025-11,DKI Jakarta,Daging Sapi,135400.0
2025-11,DKI Jakarta,Gula Pasir,19050.0
2025-11,DKI Jakarta,Minyak Goreng,20835.0
2025-11,DKI Jakarta,Telur Ayam,30101.666666666668
2025-11,Gorontalo,Bawang Merah,43591.666666666664
2025-11,Gorontalo,Bawang Putih,41583.333333333336
2025-11,Gorontalo,Beras,15945.0
2025-11,Gorontalo,Cabai Merah,35710.0
2025-11,Gorontalo,Cabai Rawit,33908.333333333336
2025-11,Gorontalo,Daging Ayam,33386.666666666664
2025-11,Gorontalo,Daging Sapi,137500.0
2025-11,Gorontalo,Gula Pasir,19200.0
2025-11,Gorontalo,Minyak Goreng,26165.0
2025-11,Gorontalo,Telur Ayam,35201.666666666664
2025-11,Jambi,Bawang Merah,35220.0
2025-11,Jambi,Bawang Putih,31750.0
2025-11,Jambi,Beras,15400.0
2025-11,Jambi,Cabai Merah,65205.0
2025-11,Jambi,Cabai Rawit,39621.666666666664
2025-11,Jambi,Daging Ayam,37400.0
2025-11,Jambi,Daging Sapi,137500.0
2025-11,Jambi,Gula Pasir,18120.0
2025-11,Jambi,Minyak Goreng,20400.0
2025-11,Jambi,Telur Ayam,26900.0
2025-11,Jawa Barat,Bawang Merah,43576.666666666664
2025-11,Jawa Barat,Bawang Putih,38581.666666666664
2025-11,Jawa Barat,Beras,14820.0
2025-11,Jawa Barat,Cabai Merah,63940.0
2025-11,Jawa Barat,Cabai Rawit,40848.333333333336
2025-11,Jawa Barat,Daging Ayam,37696.666666666664
2025-11,Jawa Barat,Daging Sapi,138600.0
2025-11,Jawa Barat,Gula Pasir,18373.333333333332
2025-11,Jawa Barat,Minyak Goreng,20783.333333333332
2025-11,Jawa Barat,Telur Ayam,29703.333333333332
2025-11,Jawa Tengah,Bawang Merah,41826.666666666664
2025-11,Jawa Tengah,Bawang Putih,34928.333333333336
2025-11,Jawa Tengah,Beras,15045.0
2025-11,Jawa Tengah,Cabai Merah,52923.333333333336
2025-11,Jawa Tengah,Cabai Rawit,31761.666666666668
2025-11,Jawa Tengah,Daging Ayam,36436.666666666664
2025-11,Jawa Tengah,Daging Sapi,127866.66666666667
2025-11,Jawa Tengah,Gula Pasir,17796.666666666668
2025-11,Jawa Tengah,Minyak Goreng,19881.666666666668
2025-11,Jawa Tengah,Telur Ayam,28376.666666666668
2025-11,Jawa Timur,Bawang Merah,41143.333333333336
2025-11,Jawa Timur,Bawang Putih,30625.0
2025-11,Jawa Timur,Beras,14635.0
2025-11,Jawa Timur,Cabai Merah,50508.333333333336
2025-11,Jawa Timur,Cabai Rawit,26995.0
2025-11,Jawa Timur,Daging Ayam,35973.333333333336
2025-11,Jawa Timur,Daging Sapi,123086.66666666667
2025-11,Jawa Timur,Gula Pasir,16968.333333333332
2025-11,Jawa Timur,Minyak Goreng,20281.666666666668
2025-11,Jawa Timur,Telur Ayam,28485.0
2025-11,Kalimantan Barat,Bawang Merah,44148.333333333336
2025-11,Kalimantan Barat,Bawang Putih,33316.666666666664
2025-11,Kalimantan Barat,Beras,16498.333333333332
2025-11,Kalimantan Barat,Cabai Merah,48635.0
2025-11,Kalimantan Barat,Cabai Rawit,43236.666666666664
2025-11,Kalimantan Barat,Daging Ayam,36530.0
2025-11,Kalimantan Barat,Daging Sapi,149600.0
2025-11,Kalimantan Barat,Gula Pasir,18333.333333333332
2025-11,Kalimantan Barat,Minyak Goreng,20400.0
2025-11,Kalimantan Barat,Telur Ayam,33681.666666666664
2025-11,Kalimantan Selatan,Bawang Merah,39275.0
2025-11,Kalimantan Selatan,Bawang Putih,35816.666666666664
2025-11,Kalimantan Selatan,Beras,17466.666666666668
2025-11,Kalimantan Selatan,Cabai Merah,53405.0
2025-11,Kalimantan Selatan,Cabai Rawit,31311.666666666668
2025-11,Kalimantan Selatan,Daging Ayam,40833.333333333336
2025-11,Kalimantan Selatan,Daging Sapi,163245.0
2025-11,Kalimantan Selatan,Gula Pasir,18700.0
2025-11,Kalimantan Selatan,Minyak Goreng,21050.0
2025-11,Kalimantan Selatan,Telur Ayam,32658.333333333332
2025-11,Kalimantan Tengah,Bawang Merah,42110.0
2025-11,Kalimantan Tengah,Bawang Putih,37541.666666666664
2025-11,Kalimantan Tengah,Beras,17583.333333333332
