bulan,provinsi,komoditas,rata_rata_harga
2024-07,DI Yogyakarta,Telur Ayam,27258.064516129034
2024-07,DKI Jakarta,Bawang Merah,37385.0
2024-07,DKI Jakarta,Bawang Putih,47778.333333333336
2024-07,DKI Jakarta,Beras,15640.0
2024-07,DKI Jakarta,Cabai Merah,53826.666666666664
2024-07,DKI Jakarta,Cabai Rawit,67003.33333333333
2024-07,DKI Jakarta,Daging Ayam,37108.333333333336
2024-07,DKI Jakarta,Daging Sapi,140000.0
2024-07,DKI Jakarta,Gula Pasir,19473.333333333332
2024-07,DKI Jakarta,Minyak Goreng,19165.0
2024-07,DKI Jakarta,Telur Ayam,28236.666666666668
2024-07,Gorontalo,Bawang Merah,38746.77419354839
2024-07,Gorontalo,Bawang Putih,46319.354838709674
2024-07,Gorontalo,Beras,14422.58064516129
2024-07,Gorontalo,Cabai Merah,49419.354838709674
2024-07,Gorontalo,Cabai Rawit,54904.83870967742
2024-07,Gorontalo,Daging Ayam,29846.774193548386
2024-07,Gorontalo,Daging Sapi,132500.0
2024-07,Gorontalo,Gula Pasir,18872.58064516129
2024-07,Gorontalo,Minyak Goreng,23506.451612903227
2024-07,Gorontalo,Telur Ayam,31867.74193548387
2024-07,Jambi,Bawang Merah,27974.1935483871
2024-07,Jambi,Bawang Putih,39851.6129032258
2024-07,Jambi,Beras,14645.161290322581
2024-07,Jambi,Cabai Merah,38720.967741935485
2024-07,Jambi,Cabai Rawit,60030.645161290326
2024-07,Jambi,Daging Ayam,30164.516129032258
2024-07,Jambi,Daging Sapi,136900.0
2024-07,Jambi,Gula Pasir,18383.870967741936
2024-07,Jambi,Minyak Goreng,18395.16129032258
2024-07,Jambi,Telur Ayam,26566.129032258064
2024-07,Jawa Barat,Bawang Merah,31387.09677419355
2024-07,Jawa Barat,Bawang Putih,42095.16129032258
2024-07,Jawa Barat,Beras,14585.483870967742
2024-07,Jawa Barat,Cabai Merah,45050.0
2024-07,Jawa Barat,Cabai Rawit,60875.8064516129
2024-07,Jawa Barat,Daging Ayam,36541.93548387097
2024-07,Jawa Barat,Daging Sapi,140896.7741935484
2024-07,Jawa Barat,Gula Pasir,18306.451612903227
2024-07,Jawa Barat,Minyak Goreng,18541.935483870966
2024-07,Jawa Barat,Telur Ayam,27953.225806451614
2024-07,Jawa Tengah,Bawang Merah,28819.354838709678
2024-07,Jawa Tengah,Bawang Putih,40193.54838709677
2024-07,Jawa Tengah,Beras,14550.0
2024-07,Jawa Tengah,Cabai Merah,38504.83870967742
2024-07,Jawa Tengah,Cabai Rawit,48096.77419354839
2024-07,Jawa Tengah,Daging Ayam,35120.967741935485
2024-07,Jawa Tengah,Daging Sapi,128114.51612903226
2024-07,Jawa Tengah,Gula Pasir,17798.387096774193
2024-07,Jawa Tengah,Minyak Goreng,17996.774193548386
2024-07,Jawa Tengah,Telur Ayam,26954.83870967742
2024-07,Jawa Timur,Bawang Merah,26380.645161290322
2024-07,Jawa Timur,Bawang Putih,35827.41935483871
2024-07,Jawa Timur,Beras,14154.838709677419
2024-07,Jawa Timur,Cabai Merah,32475.8064516129
2024-07,Jawa Timur,Cabai Rawit,47508.06451612903
2024-07,Jawa Timur,Daging Ayam,33303.22580645161
2024-07,Jawa Timur,Daging Sapi,120140.32258064517
2024-07,Jawa Timur,Gula Pasir,17090.322580645163
2024-07,Jawa Timur,Minyak Goreng,18032.25806451613
2024-07,Jawa Timur,Telur Ayam,26808.064516129034
2024-07,Kalimantan Barat,Bawang Merah,36309.25925925926
2024-07,Kalimantan Barat,Bawang Putih,38179.62962962963
2024-07,Kalimantan Barat,Beras,16285.185185185184
2024-07,Kalimantan Barat,Cabai Merah,57418.51851851852
2024-07,Kalimantan Barat,Cabai Rawit,71490.74074074074
2024-07,Kalimantan Barat,Daging Ayam,34885.18518518518
2024-07,Kalimantan Barat,Daging Sapi,150000.0
2024-07,Kalimantan Barat,Gula Pasir,17744.444444444445
2024-07,Kalimantan Barat,Minyak Goreng,19609.25925925926
2024-07,Kalimantan Barat,Telur Ayam,31575.925925925927
2024-07,Kalimantan Selatan,Bawang Merah,32153.225806451614
2024-07,Kalimantan Selatan,Bawang Putih,38464.51612903226
2024-07,Kalimantan Selatan,Beras,18601.612903225807
2024-07,Kalimantan Selatan,Cabai Merah,41691.93548387097
2024-07,Kalimantan Selatan,Cabai Rawit,49020.967741935485
2024-07,Kalimantan Selatan,Daging Ayam,42816.12903225807
2024-07,Kalimantan Selatan,Daging Sapi,163950.0
2024-07,Kalimantan Selatan,Gula Pasir,18569.354838709678
2024-07,Kalimantan Selatan,Minyak Goreng,19382.25806451613
2024-07,Kalimantan Selatan,Telur Ayam,31920.967741935485
2024-07,Kalimantan Tengah,Bawang Merah,33922.58064516129
2024-07,Kalimantan Tengah,Bawang Putih,40098.3870967742
2024-07,Kalimantan Tengah,Beras,19020.967741935485
2024-07,Kalimantan Tengah,Cabai Merah,76867.74193548386
2024-07,Kalimantan Tengah,Cabai Rawit,62411.290322580644
2024-07,Kalimantan Tengah,Daging Ayam,36217.74193548387
2024-07,Kalimantan Tengah,Daging Sapi,155350.0
2024-07,Kalimantan Tengah,Gula Pasir,19783.870967741936
2024-07,Kalimantan Tengah,Minyak Goreng,19995.16129032258
2024-07,Kalimantan Tengah,Telur Ayam,30800.0
2024-07,Kalimantan Timur,Bawang Merah,36470.967741935485
2024-07,Kalimantan Timur,Bawang Putih,42982.25806451613
2024-07,Kalimantan Timur,Beras,16262.90322580645
2024-07,Kalimantan Timur,Cabai Merah,50972.58064516129
2024-07,Kalimantan Timur,Cabai Rawit,66909.67741935483
2024-07,Kalimantan Timur,Daging Ayam,37558.06451612903
2024-07,Kalimantan Timur,Daging Sapi,154253.2258064516
2024-07,Kalimantan Timur,Gula Pasir,18388.709677419356
2024-07,Kalimantan Timur,Minyak Goreng,19769.354838709678
2024-07,Kalimantan Timur,Telur Ayam,29996.774193548386
2024-07,Kalimantan Utara,Bawang Merah,42658.333333333336
2024-07,Kalimantan Utara,Bawang Putih,45383.333333333336
2024-07,Kalimantan Utara,Beras,16763.333333333332
2024-07,Kalimantan Utara,Cabai Merah,76658.33333333333
2024-07,Kalimantan Utara,Cabai Rawit,97178.33333333333
2024-07,Kalimantan Utara,Daging Ayam,45046.666666666664
2024-07,Kalimantan Utara,Daging Sapi,130291.66666666667
2024-07,Kalimantan Utara,Gula Pasir,19218.333333333332
2024-07,Kalimantan Utara,Minyak Goreng,20043.333333333332
2024-07,Kalimantan Utara,Telur Ayam,32265.0
2024-07,Kepulauan Bangka Belitung,Bawang Merah,36788.709677419356
2024-07,Kepulauan Bangka Belitung,Bawang Putih,40277.41935483871
2024-07,Kepulauan Bangka Belitung,Beras,15156.451612903225
2024-07,Kepulauan Bangka Belitung,Cabai Merah,53508.06451612903
2024-07,Kepulauan Bangka Belitung,Cabai Rawit,64377.41935483871
2024-07,Kepulauan Bangka Belitung,Daging Ayam,35866.12903225807
2024-07,Kepulauan Bangka Belitung,Daging Sapi,135337.09677419355
2024-07,Kepulauan Bangka Belitung,Gula Pasir,17883.870967741936
2024-07,Kepulauan Bangka Belitung,Minyak Goreng,17200.0
2024-07,Kepulauan Bangka Belitung,Telur Ayam,32093.548387096773
2024-07,Kepulauan Riau,Bawang Merah,40443.54838709677
2024-07,Kepulauan Riau,Bawang Putih,35420.967741935485
2024-07,Kepulauan Riau,Beras,14850.0
2024-07,Kepulauan Riau,Cabai Merah,54809.67741935484
2024-07,Kepulauan Riau,Cabai Rawit,64353.22580645161
2024-07,Kepulauan Riau,Daging Ayam,38272.58064516129
2024-07,Kepulauan Riau,Daging Sapi,99403.2258064516
2024-07,Kepulauan Riau,Gula Pasir,16270.967741935483
2024-07,Kepulauan Riau,Minyak Goreng,17054.83870967742
2024-07,Kepulauan Riau,Telur Ayam,29422.58064516129
2024-07,Lampung,Bawang Merah,26082.25806451613
2024-07,Lampung,Bawang Putih,38167.74193548387
2024-07,Lampung,Beras,14064.516129032258
2024-07,Lampung,Cabai Merah,43638.709677419356
2024-07,Lampung,Cabai Rawit,54235.48387096774
2024-07,Lampung,Daging Ayam,31337.09677419355
2024-07,Lampung,Daging Sapi,130650.0
2024-07,Lampung,Gula Pasir,17877.41935483871
2024-07,Lampung,Minyak Goreng,17591.935483870966
2024-07,Lampung,Telur Ayam,28482.25806451613
2024-07,Maluku,Bawang Merah,43583.87096774193
2024-07,Maluku,Bawang Putih,47662.903225806454
2024-07,Maluku,Beras,16169.354838709678
2024-07,Maluku,Cabai Merah,83251.6129032258
2024-07,Maluku,Cabai Rawit,73696.7741935484
2024-07,Maluku,Daging Ayam,44650.0
2024-07,Maluku,Daging Sapi,137620.96774193548
2024-07,Maluku,Gula Pasir,20630.645161290322
2024-07,Maluku,Minyak Goreng,21135.483870967742
2024-07,Maluku,Telur Ayam,37335.48387096774
2024-07,Maluku Utara,Bawang Merah,61375.0
2024-07,Maluku Utara,Bawang Putih,61333.333333333336
2024-07,Maluku Utara,Beras,16700.0
2024-07,Maluku Utara,Cabai Merah,67208.33333333333
2024-07,Maluku Utara,Cabai Rawit,78916.66666666667
2024-07,Maluku Utara,Daging Ayam,46250.0
2024-07,Maluku Utara,Daging Sapi,137416.66666666666
2024-07,Maluku Utara,Gula Pasir,20000.0
2024-07,Maluku Utara,Minyak Goreng,21000.0
2024-07,Maluku Utara,Telur Ayam,38400.0
2024-07,Nusa Tenggara Barat,Bawang Merah,21901.612903225807
2024-07,Nusa Tenggara Barat,Bawang Putih,39440.32258064516
2024-07,Nusa Tenggara Barat,Beras,13498.387096774193
2024-07,Nusa Tenggara Barat,Cabai Merah,37303.22580645161
2024-07,Nusa Tenggara Barat,Cabai Rawit,47008.06451612903
2024-07,Nusa Tenggara Barat,Daging Ayam,35459.67741935484
2024-07,Nusa Tenggara Barat,Daging Sapi,118420.96774193548
2024-07,Nusa Tenggara Barat,Gula Pasir,17230.645161290322
2024-07,Nusa Tenggara Barat,Minyak Goreng,19658.064516129034
2024-07,Nusa Tenggara Barat,Telur Ayam,30656.451612903227
2024-07,Nusa Tenggara Timur,Bawang Merah,32748.387096774193
2024-07,Nusa Tenggara Timur,Bawang Putih,47054.83870967742
2024-07,Nusa Tenggara Timur,Beras,15498.387096774193
2024-07,Nusa Tenggara Timur,Cabai Merah,57462.903225806454
2024-07,Nusa Tenggara Timur,Cabai Rawit,60075.8064516129
2024-07,Nusa Tenggara Timur,Daging Ayam,48448.3870967742
2024-07,Nusa Tenggara Timur,Daging Sapi,115850.0
2024-07,Nusa Tenggara Timur,Gula Pasir,19214.516129032258
2024-07,Nusa Tenggara Timur,Minyak Goreng,20761.290322580644
2024-07,Nusa Tenggara Timur,Telur Ayam,32946.77419354839
2024-07,Papua,Bawang Merah,54090.32258064516
2024-07,Papua,Bawang Putih,52140.32258064516
2024-07,Papua,Beras,17004.83870967742
2024-07,Papua,Cabai Merah,93985.48387096774
2024-07,Papua,Cabai Rawit,76595.16129032258
2024-07,Papua,Daging Ayam,43212.903225806454
2024-07,Papua,Daging Sapi,135156.4516129032
2024-07,Papua,Gula Pasir,20469.354838709678
2024-07,Papua,Minyak Goreng,20996.774193548386
2024-07,Papua,Telur Ayam,38093.54838709677
2024-07,Papua Barat,Bawang Merah,53266.12903225807
2024-07,Papua Barat,Bawang Putih,54112.903225806454
2024-07,Papua Barat,Beras,16745.16129032258
2024-07,Papua Barat,Cabai Merah,78201.6129032258
2024-07,Papua Barat,Cabai Rawit,109032.25806451614
2024-07,Papua Barat,Daging Ayam,50787.096774193546
2024-07,Papua Barat,Daging Sapi,147532.25806451612
2024-07,Papua Barat,Gula Pasir,20054.83870967742
2024-07,Papua Barat,Minyak Goreng,22350.0
2024-07,Papua Barat,Telur Ayam,36264.51612903226
2024-07,Riau,Bawang Merah,34740.32258064516
2024-07,Riau,Bawang Putih,38593.54838709677
2024-07,Riau,Beras,15850.0
2024-07,Riau,Cabai Merah,52014.51612903226
2024-07,Riau,Cabai Rawit,52596.77419354839
2024-07,Riau,Daging Ayam,26512.90322580645
2024-07,Riau,Daging Sapi,127903.2258064516
2024-07,Riau,Gula Pasir,17804.83870967742
2024-07,Riau,Minyak Goreng,17448.387096774193
2024-07,Riau,Telur Ayam,29266.129032258064
2024-07,Sulawesi Barat,Bawang Merah,30850.0
2024-07,Sulawesi Barat,Bawang Putih,41332.25806451613
2024-07,Sulawesi Barat,Beras,13885.483870967742
2024-07,Sulawesi Barat,Cabai Merah,33762.903225806454
2024-07,Sulawesi Barat,Cabai Rawit,41246.77419354839
2024-07,Sulawesi Barat,Daging Ayam,25617.74193548387
2024-07,Sulawesi Barat,Daging Sapi,124840.32258064517
2024-07,Sulawesi Barat,Gula Pasir,17650.0
2024-07,Sulawesi Barat,Minyak Goreng,19490.322580645163
2024-07,Sulawesi Barat,Telur Ayam,24559.677419354837
2024-07,Sulawesi Selatan,Bawang Merah,31964.516129032258
2024-07,Sulawesi Selatan,Bawang Putih,39819.354838709674
2024-07,Sulawesi Selatan,Beras,13825.806451612903
2024-07,Sulawesi Selatan,Cabai Merah,27091.935483870966
2024-07,Sulawesi Selatan,Cabai Rawit,38682.25806451613
2024-07,Sulawesi Selatan,Daging Ayam,23116.129032258064
2024-07,Sulawesi Selatan,Daging Sapi,123000.0
2024-07,Sulawesi Selatan,Gula Pasir,17503.225806451614
2024-07,Sulawesi Selatan,Minyak Goreng,18056.451612903227
2024-07,Sulawesi Selatan,Telur Ayam,25253.225806451614
2024-07,Sulawesi Tengah,Bawang Merah,38293.54838709677
2024-07,Sulawesi Tengah,Bawang Putih,44524.1935483871
2024-07,Sulawesi Tengah,Beras,14917.741935483871
2024-07,Sulawesi Tengah,Cabai Merah,44677.41935483871
2024-07,Sulawesi Tengah,Cabai Rawit,63193.54838709677
2024-07,Sulawesi Tengah,Daging Ayam,29275.8064516129
2024-07,Sulawesi Tengah,Daging Sapi,143750.0
2024-07,Sulawesi Tengah,Gula Pasir,20024.1935483871
2024-07,Sulawesi Tengah,Minyak Goreng,18517.74193548387
2024-07,Sulawesi Tengah,Telur Ayam,30753.225806451614
2024-07,Sulawesi Tenggara,Bawang Merah,38532.25806451613
2024-07,Sulawesi Tenggara,Bawang Putih,49720.967741935485
2024-07,Sulawesi Tenggara,Beras,15143.548387096775
2024-07,Sulawesi Tenggara,Cabai Merah,51020.967741935485
2024-07,Sulawesi Tenggara,Cabai Rawit,63830.645161290326
2024-07,Sulawesi Tenggara,Daging Ayam,33714.51612903226
2024-07,Sulawesi Tenggara,Daging Sapi,138450.0
2024-07,Sulawesi Tenggara,Gula Pasir,20012.90322580645
2024-07,Sulawesi Tenggara,Minyak Goreng,20050.0
2024-07,Sulawesi Tenggara,Telur Ayam,31483.870967741936
2024-07,Sulawesi Utara,Bawang Merah,40487.096774193546
2024-07,Sulawesi Utara,Bawang Putih,47238.709677419356
2024-07,Sulawesi Utara,Beras,14325.806451612903
2024-07,Sulawesi Utara,Cabai Merah,46106.45161290323
2024-07,Sulawesi Utara,Cabai Rawit,44709.67741935484
2024-07,Sulawesi Utara,Daging Ayam,38674.1935483871
2024-07,Sulawesi Utara,Daging Sapi,133682.25806451612
2024-07,Sulawesi Utara,Gula Pasir,17833.870967741936
2024-07,Sulawesi Utara,Minyak Goreng,17558.064516129034
2024-07,Sulawesi Utara,Telur Ayam,30917.74193548387
2024-07,Sumatera Barat,Bawang Merah,30638.333333333332
2024-07,Sumatera Barat,Bawang Putih,38843.333333333336
2024-07,Sumatera Barat,Beras,17200.0
2024-07,Sumatera Barat,Cabai Merah,46398.333333333336
2024-07,Sumatera Barat,Cabai Rawit,52720.0
2024-07,Sumatera Barat,Daging Ayam,43131.666666666664
2024-07,Sumatera Barat,Daging Sapi,147500.0
2024-07,Sumatera Barat,Gula Pasir,18371.666666666668
2024-07,Sumatera Barat,Minyak Goreng,18688.333333333332
2024-07,Sumatera Barat,Telur Ayam,28200.0
2024-07,Sumatera Selatan,Bawang Merah,34019.354838709674
2024-07,Sumatera Selatan,Bawang Putih,38703.22580645161
2024-07,Sumatera Selatan,Beras,14969.354838709678
2024-07,Sumatera Selatan,Cabai Merah,60059.67741935484
2024-07,Sumatera Selatan,Cabai Rawit,70235.48387096774
2024-07,Sumatera Selatan,Daging Ayam,32069.354838709678
2024-07,Sumatera Selatan,Daging Sapi,138750.0
2024-07,Sumatera Selatan,Gula Pasir,18314.516129032258
2024-07,Sumatera Selatan,Minyak Goreng,18920.967741935485
2024-07,Sumatera Selatan,Telur Ayam,28040.322580645163
2024-07,Sumatera Utara,Bawang Merah,38937.096774193546
2024-07,Sumatera Utara,Bawang Putih,40020.967741935485
2024-07,Sumatera Utara,Beras,13854.838709677419
2024-07,Sumatera Utara,Cabai Merah,39561.290322580644
2024-07,Sumatera Utara,Cabai Rawit,46262.903225806454
2024-07,Sumatera Utara,Daging Ayam,33604.83870967742
2024-07,Sumatera Utara,Daging Sapi,134900.0
2024-07,Sumatera Utara,Gula Pasir,18550.0
2024-07,Sumatera Utara,Minyak Goreng,19238.709677419356
2024-07,Sumatera Utara,Telur Ayam,29614.516129032258
2024-08,Aceh,Bawang Merah,26743.103448275862
2024-08,Aceh,Bawang Putih,39444.8275862069
2024-08,Aceh,Beras,13920.689655172413
2024-08,Aceh,Cabai Merah,44593.10344827586
2024-08,Aceh,Cabai Rawit,53224.137931034486
2024-08,Aceh,Daging Ayam,27396.55172413793
2024-08,Aceh,Daging Sapi,146996.55172413794
2024-08,Aceh,Gula Pasir,18800.0
2024-08,Aceh,Minyak Goreng,19141.379310344826
2024-08,Aceh,Telur Ayam,29041.379310344826
2024-08,Bali,Bawang Merah,22037.931034482757
2024-08,Bali,Bawang Putih,35243.10344827586
2024-08,Bali,Beras,15187.931034482759
2024-08,Bali,Cabai Merah,31427.58620689655
2024-08,Bali,Cabai Rawit,52620.68965517241
2024-08,Bali,Daging Ayam,36827.58620689655
2024-08,Bali,Daging Sapi,126300.0
2024-08,Bali,Gula Pasir,18508.620689655174
2024-08,Bali,Minyak Goreng,19015.51724137931
2024-08,Bali,Telur Ayam,28513.793103448275
2024-08,Banten,Bawang Merah,25550.0
2024-08,Banten,Bawang Putih,41053.44827586207
2024-08,Banten,Beras,15013.793103448275
2024-08,Banten,Cabai Merah,42381.03448275862
2024-08,Banten,Cabai Rawit,56898.275862068964
2024-08,Banten,Daging Ayam,36970.68965517241
2024-08,Banten,Daging Sapi,133998.27586206896
2024-08,Banten,Gula Pasir,17917.241379310344
2024-08,Banten,Minyak Goreng,18060.344827586207
2024-08,Banten,Telur Ayam,26731.03448275862
2024-08,Bengkulu,Bawang Merah,26272.41379310345
2024-08,Bengkulu,Bawang Putih,41146.55172413793
2024-08,Bengkulu,Beras,15203.448275862069
2024-08,Bengkulu,Cabai Merah,42231.03448275862
2024-08,Bengkulu,Cabai Rawit,47610.34482758621
2024-08,Bengkulu,Daging Ayam,31548.275862068964
2024-08,Bengkulu,Daging Sapi,135300.0
2024-08,Bengkulu,Gula Pasir,17875.862068965518
2024-08,Bengkulu,Minyak Goreng,18150.0
2024-08,Bengkulu,Telur Ayam,27406.896551724138
2024-08,DI Yogyakarta,Bawang Merah,24784.48275862069
2024-08,DI Yogyakarta,Bawang Putih,41948.275862068964
2024-08,DI Yogyakarta,Beras,14250.0
2024-08,DI Yogyakarta,Cabai Merah,38136.206896551725
2024-08,DI Yogyakarta,Cabai Rawit,48241.379310344826
2024-08,DI Yogyakarta,Daging Ayam,33663.793103448275
2024-08,DI Yogyakarta,Daging Sapi,136250.0
2024-08,DI Yogyakarta,Gula Pasir,17350.0
2024-08,DI Yogyakarta,Minyak Goreng,17836.206896551725
2024-08,DI Yogyakarta,Telur Ayam,26241.379310344826
2024-08,DKI Jakarta,Bawang Merah,31843.103448275862
2024-08,DKI Jakarta,Bawang Putih,48248.275862068964
2024-08,DKI Jakarta,Beras,15629.310344827587
2024-08,DKI Jakarta,Cabai Merah,49736.206896551725
2024-08,DKI Jakarta,Cabai Rawit,67820.68965517242
2024-08,DKI Jakarta,Daging Ayam,35153.44827586207
2024-08,DKI Jakarta,Daging Sapi,140000.0
2024-08,DKI Jakarta,Gula Pasir,19429.310344827587
2024-08,DKI Jakarta,Minyak Goreng,19087.931034482757
2024-08,DKI Jakarta,Telur Ayam,27184.48275862069
2024-08,Gorontalo,Bawang Merah,30584.48275862069
2024-08,Gorontalo,Bawang Putih,45500.0
2024-08,Gorontalo,Beras,14698.275862068966
2024-08,Gorontalo,Cabai Merah,55315.51724137931
2024-08,Gorontalo,Cabai Rawit,71881.03448275862
2024-08,Gorontalo,Daging Ayam,27937.931034482757
2024-08,Gorontalo,Daging Sapi,132500.0
2024-08,Gorontalo,Gula Pasir,18768.96551724138
2024-08,Gorontalo,Minyak Goreng,23555.172413793105
2024-08,Gorontalo,Telur Ayam,31482.758620689656
2024-08,Jambi,Bawang Merah,21458.620689655174
2024-08,Jambi,Bawang Putih,40082.75862068965
2024-08,Jambi,Beras,14743.103448275862
2024-08,Jambi,Cabai Merah,36843.10344827586
2024-08,Jambi,Cabai Rawit,55518.96551724138
2024-08,Jambi,Daging Ayam,30510.344827586207
2024-08,Jambi,Daging Sapi,136900.0
2024-08,Jambi,Gula Pasir,18170.689655172413
2024-08,Jambi,Minyak Goreng,18501.724137931036
2024-08,Jambi,Telur Ayam,26143.103448275862
2024-08,Jawa Barat,Bawang Merah,26787.931034482757
2024-08,Jawa Barat,Bawang Putih,41810.34482758621
2024-08,Jawa Barat,Beras,14589.655172413793
2024-08,Jawa Barat,Cabai Merah,43598.275862068964
2024-08,Jawa Barat,Cabai Rawit,59341.379310344826
2024-08,Jawa Barat,Daging Ayam,34663.793103448275
2024-08,Jawa Barat,Daging Sapi,140803.44827586206
2024-08,Jawa Barat,Gula Pasir,18260.344827586207
2024-08,Jawa Barat,Minyak Goreng,18641.379310344826
2024-08,Jawa Barat,Telur Ayam,27131.03448275862
2024-08,Jawa Tengah,Bawang Merah,23522.41379310345
2024-08,Jawa Tengah,Bawang Putih,39693.10344827586
2024-08,Jawa Tengah,Beras,14567.241379310344
2024-08,Jawa Tengah,Cabai Merah,36577.58620689655
2024-08,Jawa Tengah,Cabai Rawit,45143.10344827586
2024-08,Jawa Tengah,Daging Ayam,34087.93103448276
2024-08,Jawa Tengah,Daging Sapi,128231.03448275862
2024-08,Jawa Tengah,Gula Pasir,17715.51724137931
2024-08,Jawa Tengah,Minyak Goreng,18087.931034482757
2024-08,Jawa Tengah,Telur Ayam,26005.172413793105
2024-08,Jawa Timur,Bawang Merah,21506.666666666668
2024-08,Jawa Timur,Bawang Putih,36351.666666666664
2024-08,Jawa Timur,Beras,14060.0
2024-08,Jawa Timur,Cabai Merah,32046.666666666668
2024-08,Jawa Timur,Cabai Rawit,41346.666666666664
2024-08,Jawa Timur,Daging Ayam,32830.0
2024-08,Jawa Timur,Daging Sapi,119908.33333333333
2024-08,Jawa Timur,Gula Pasir,17128.333333333332
2024-08,Jawa Timur,Minyak Goreng,18140.0
2024-08,Jawa Timur,Telur Ayam,25901.666666666668
2024-08,Kalimantan Barat,Bawang Merah,28244.64285714286
2024-08,Kalimantan Barat,Bawang Putih,37201.78571428572
2024-08,Kalimantan Barat,Beras,16321.42857142857
2024-08,Kalimantan Barat,Cabai Merah,51648.21428571428
2024-08,Kalimantan Barat,Cabai Rawit,76587.5
2024-08,Kalimantan Barat,Daging Ayam,32948.21428571428
2024-08,Kalimantan Barat,Daging Sapi,150678.57142857142
2024-08,Kalimantan Barat,Gula Pasir,17719.64285714286
2024-08,Kalimantan Barat,Minyak Goreng,19430.35714285714
2024-08,Kalimantan Barat,Telur Ayam,30950.0
2024-08,Kalimantan Selatan,Bawang Merah,24025.862068965518
2024-08,Kalimantan Selatan,Bawang Putih,38803.44827586207
2024-08,Kalimantan Selatan,Beras,18567.241379310344
2024-08,Kalimantan Selatan,Cabai Merah,36615.51724137931
2024-08,Kalimantan Selatan,Cabai Rawit,49660.34482758621
2024-08,Kalimantan Selatan,Daging Ayam,41168.96551724138
2024-08,Kalimantan Selatan,Daging Sapi,164493.10344827586
2024-08,Kalimantan Selatan,Gula Pasir,18408.620689655174
2024-08,Kalimantan Selatan,Minyak Goreng,19537.931034482757
2024-08,Kalimantan Selatan,Telur Ayam,30450.0
2024-08,Kalimantan Tengah,Bawang Merah,26477.58620689655
2024-08,Kalimantan Tengah,Bawang Putih,40098.275862068964
2024-08,Kalimantan Tengah,Beras,19050.0
2024-08,Kalimantan Tengah,Cabai Merah,65889.6551724138
2024-08,Kalimantan Tengah,Cabai Rawit,69453.44827586207
2024-08,Kalimantan Tengah,Daging Ayam,34787.93103448276
2024-08,Kalimantan Tengah,Daging Sapi,155350.0
2024-08,Kalimantan Tengah,Gula Pasir,19681.03448275862
2024-08,Kalimantan Tengah,Minyak Goreng,19950.0
2024-08,Kalimantan Tengah,Telur Ayam,30589.655172413793
2024-08,Kalimantan Timur,Bawang Merah,29475.862068965518
2024-08,Kalimantan Timur,Bawang Putih,41953.44827586207
2024-08,Kalimantan Timur,Beras,16181.034482758621
2024-08,Kalimantan Timur,Cabai Merah,46274.137931034486
2024-08,Kalimantan Timur,Cabai Rawit,67670.68965517242
2024-08,Kalimantan Timur,Daging Ayam,36677.58620689655
2024-08,Kalimantan Timur,Daging Sapi,153867.24137931035
2024-08,Kalimantan Timur,Gula Pasir,18468.96551724138
2024-08,Kalimantan Timur,Minyak Goreng,19637.931034482757
2024-08,Kalimantan Timur,Telur Ayam,29429.310344827587
2024-08,Kalimantan Utara,Bawang Merah,34233.333333333336
2024-08,Kalimantan Utara,Bawang Putih,43933.333333333336
2024-08,Kalimantan Utara,Beras,16750.0
2024-08,Kalimantan Utara,Cabai Merah,71461.90476190476
2024-08,Kalimantan Utara,Cabai Rawit,96559.52380952382
2024-08,Kalimantan Utara,Daging Ayam,46390.47619047619
2024-08,Kalimantan Utara,Daging Sapi,129064.28571428571
2024-08,Kalimantan Utara,Gula Pasir,19116.666666666668
2024-08,Kalimantan Utara,Minyak Goreng,20152.380952380954
2024-08,Kalimantan Utara,Telur Ayam,31002.380952380954
2024-08,Kepulauan Bangka Belitung,Bawang Merah,29694.64285714286
2024-08,Kepulauan Bangka Belitung,Bawang Putih,40005.357142857145
2024-08,Kepulauan Bangka Belitung,Beras,15023.214285714286
2024-08,Kepulauan Bangka Belitung,Cabai Merah,51792.857142857145
2024-08,Kepulauan Bangka Belitung,Cabai Rawit,70598.21428571429
2024-08,Kepulauan Bangka Belitung,Daging Ayam,38441.07142857143
2024-08,Kepulauan Bangka Belitung,Daging Sapi,135067.85714285713
2024-08,Kepulauan Bangka Belitung,Gula Pasir,17860.714285714286
2024-08,Kepulauan Bangka Belitung,Minyak Goreng,17241.071428571428
2024-08,Kepulauan Bangka Belitung,Telur Ayam,32414.285714285714
2024-08,Kepulauan Riau,Bawang Merah,36116.07142857143
2024-08,Kepulauan Riau,Bawang Putih,34475.0
2024-08,Kepulauan Riau,Beras,14950.0
2024-08,Kepulauan Riau,Cabai Merah,53830.357142857145
2024-08,Kepulauan Riau,Cabai Rawit,57426.78571428572
2024-08,Kepulauan Riau,Daging Ayam,39005.357142857145
2024-08,Kepulauan Riau,Daging Sapi,99200.0
2024-08,Kepulauan Riau,Gula Pasir,16080.357142857143
2024-08,Kepulauan Riau,Minyak Goreng,17078.571428571428
2024-08,Kepulauan Riau,Telur Ayam,29560.714285714286
2024-08,Lampung,Bawang Merah,21006.896551724138
2024-08,Lampung,Bawang Putih,38305.1724137931
2024-08,Lampung,Beras,14220.689655172413
2024-08,Lampung,Cabai Merah,41865.51724137931
2024-08,Lampung,Cabai Rawit,55025.862068965514
2024-08,Lampung,Daging Ayam,29841.379310344826
2024-08,Lampung,Daging Sapi,130650.0
