tanggal,provinsi,id_provinsi,harga,show,avg_api,stddev_api,bulan
2025-03-19,Bali,17,15350.0,True,15250.0,1100.0,2025-03
2025-03-19,Nusa Tenggara Barat,18,13900.0,True,15250.0,1100.0,2025-03
2025-03-19,Nusa Tenggara Timur,19,15350.0,True,15250.0,1100.0,2025-03
2025-03-19,Kalimantan Barat,20,16500.0,True,15250.0,1100.0,2025-03
2025-03-19,Kalimantan Selatan,21,17100.0,True,15250.0,1100.0,2025-03
2025-03-19,Kalimantan Tengah,22,17550.0,True,15250.0,1100.0,2025-03
2025-03-19,Kalimantan Timur,23,15900.0,True,15250.0,1100.0,2025-03
2025-03-19,Kalimantan Utara,24,16550.0,True,15250.0,1100.0,2025-03
2025-03-19,Gorontalo,25,14750.0,True,15250.0,1100.0,2025-03
2025-03-19,Sulawesi Selatan,26,13550.0,True,15250.0,1100.0,2025-03
2025-03-19,Sulawesi Tenggara,27,15100.0,True,15250.0,1100.0,2025-03
2025-03-19,Sulawesi Tengah,28,14550.0,True,15250.0,1100.0,2025-03
2025-03-19,Sulawesi Utara,29,14150.0,True,15250.0,1100.0,2025-03
2025-03-19,Sulawesi Barat,30,13500.0,True,15250.0,1100.0,2025-03
2025-03-19,Maluku,31,16150.0,True,15250.0,1100.0,2025-03
2025-03-19,Maluku Utara,32,16700.0,True,15250.0,1100.0,2025-03
2025-03-19,Papua,33,16800.0,True,15250.0,1100.0,2025-03
2025-03-19,Papua Barat,34,16450.0,True,15250.0,1100.0,2025-03
2025-03-20,Aceh,1,13750.0,True,15300.0,1150.0,2025-03
2025-03-20,Sumatera Utara,2,13950.0,True,15300.0,1150.0,2025-03
2025-03-20,Sumatera Barat,3,17100.0,True,15300.0,1150.0,2025-03
2025-03-20,Riau,4,16050.0,True,15300.0,1150.0,2025-03
2025-03-20,Kepulauan Riau,5,15100.0,True,15300.0,1150.0,2025-03
2025-03-20,Jambi,6,15050.0,True,15300.0,1150.0,2025-03
2025-03-20,Bengkulu,7,15250.0,True,15300.0,1150.0,2025-03
2025-03-20,Sumatera Selatan,8,14950.0,True,15300.0,1150.0,2025-03
2025-03-20,Kepulauan Bangka Belitung,9,15000.0,True,15300.0,1150.0,2025-03
2025-03-20,Lampung,10,14700.0,True,15300.0,1150.0,2025-03
2025-03-20,Banten,11,14850.0,True,15300.0,1150.0,2025-03
2025-03-20,Jawa Barat,12,14600.0,True,15300.0,1150.0,2025-03
2025-03-20,DKI Jakarta,13,15700.0,True,15300.0,1150.0,2025-03
2025-03-20,Jawa Tengah,14,14750.0,True,15300.0,1150.0,2025-03
2025-03-20,DI Yogyakarta,15,14300.0,True,15300.0,1150.0,2025-03
2025-03-20,Jawa Timur,16,14200.0,True,15300.0,1150.0,2025-03
2025-03-20,Bali,17,15350.0,True,15300.0,1150.0,2025-03
2025-03-20,Nusa Tenggara Barat,18,13900.0,True,15300.0,1150.0,2025-03
2025-03-20,Nusa Tenggara Timur,19,15350.0,True,15300.0,1150.0,2025-03
2025-03-20,Kalimantan Barat,20,16750.0,True,15300.0,1150.0,2025-03
2025-03-20,Kalimantan Selatan,21,17100.0,True,15300.0,1150.0,2025-03
2025-03-20,Kalimantan Tengah,22,17550.0,True,15300.0,1150.0,2025-03
2025-03-20,Kalimantan Timur,23,15900.0,True,15300.0,1150.0,2025-03
2025-03-20,Kalimantan Utara,24,16550.0,True,15300.0,1150.0,2025-03
2025-03-20,Gorontalo,25,14750.0,True,15300.0,1150.0,2025-03
2025-03-20,Sulawesi Selatan,26,13550.0,True,15300.0,1150.0,2025-03
2025-03-20,Sulawesi Tenggara,27,15100.0,True,15300.0,1150.0,2025-03
2025-03-20,Sulawesi Tengah,28,14550.0,True,15300.0,1150.0,2025-03
2025-03-20,Sulawesi Utara,29,14150.0,True,15300.0,1150.0,2025-03
2025-03-20,Sulawesi Barat,30,13500.0,True,15300.0,1150.0,2025-03
2025-03-20,Maluku,31,16150.0,True,15300.0,1150.0,2025-03
2025-03-20,Maluku Utara,32,16700.0,True,15300.0,1150.0,2025-03
2025-03-20,Papua,33,18100.0,True,15300.0,1150.0,2025-03
2025-03-20,Papua Barat,34,16450.0,True,15300.0,1150.0,2025-03
2025-03-21,Aceh,1,13750.0,True,15300.0,1150.0,2025-03
2025-03-21,Sumatera Utara,2,13850.0,True,15300.0,1150.0,2025-03
2025-03-21,Sumatera Barat,3,17100.0,True,15300.0,1150.0,2025-03
2025-03-21,Riau,4,16050.0,True,15300.0,1150.0,2025-03
2025-03-21,Kepulauan Riau,5,15100.0,True,15300.0,1150.0,2025-03
2025-03-21,Jambi,6,15050.0,True,15300.0,1150.0,2025-03
2025-03-21,Bengkulu,7,15250.0,True,15300.0,1150.0,2025-03
2025-03-21,Sumatera Selatan,8,14950.0,True,15300.0,1150.0,2025-03
2025-03-21,Kepulauan Bangka Belitung,9,15000.0,True,15300.0,1150.0,2025-03
2025-03-21,Lampung,10,14750.0,True,15300.0,1150.0,2025-03
2025-03-21,Banten,11,14850.0,True,15300.0,1150.0,2025-03
2025-03-21,Jawa Barat,12,14600.0,True,15300.0,1150.0,2025-03
2025-03-21,DKI Jakarta,13,15700.0,True,15300.0,1150.0,2025-03
2025-03-21,Jawa Tengah,14,14750.0,True,15300.0,1150.0,2025-03
2025-03-21,DI Yogyakarta,15,14300.0,True,15300.0,1150.0,2025-03
2025-03-21,Jawa Timur,16,14200.0,True,15300.0,1150.0,2025-03
2025-03-21,Bali,17,15350.0,True,15300.0,1150.0,2025-03
2025-03-21,Nusa Tenggara Barat,18,13900.0,True,15300.0,1150.0,2025-03
2025-03-21,Nusa Tenggara Timur,19,15350.0,True,15300.0,1150.0,2025-03
2025-03-21,Kalimantan Barat,20,16500.0,True,15300.0,1150.0,2025-03
2025-03-21,Kalimantan Selatan,21,17100.0,True,15300.0,1150.0,2025-03
2025-03-21,Kalimantan Tengah,22,17550.0,True,15300.0,1150.0,2025-03
2025-03-21,Kalimantan Timur,23,15950.0,True,15300.0,1150.0,2025-03
2025-03-21,Kalimantan Utara,24,16550.0,True,15300.0,1150.0,2025-03
2025-03-21,Gorontalo,25,14750.0,True,15300.0,1150.0,2025-03
2025-03-21,Sulawesi Selatan,26,13550.0,True,15300.0,1150.0,2025-03
2025-03-21,Sulawesi Tenggara,27,15100.0,True,15300.0,1150.0,2025-03
2025-03-21,Sulawesi Tengah,28,14550.0,True,15300.0,1150.0,2025-03
2025-03-21,Sulawesi Utara,29,14150.0,True,15300.0,1150.0,2025-03
2025-03-21,Sulawesi Barat,30,13500.0,True,15300.0,1150.0,2025-03
2025-03-21,Maluku,31,16150.0,True,15300.0,1150.0,2025-03
2025-03-21,Maluku Utara,32,16700.0,True,15300.0,1150.0,2025-03
2025-03-21,Papua,33,18100.0,True,15300.0,1150.0,2025-03
2025-03-21,Papua Barat,34,16450.0,True,15300.0,1150.0,2025-03
2025-03-22,Aceh,1,13750.0,True,15300.0,1150.0,2025-03
2025-03-22,Sumatera Utara,2,13850.0,True,15300.0,1150.0,2025-03
2025-03-22,Sumatera Barat,3,17100.0,True,15300.0,1150.0,2025-03
2025-03-22,Riau,4,16050.0,True,15300.0,1150.0,2025-03
2025-03-22,Kepulauan Riau,5,15100.0,True,15300.0,1150.0,2025-03
2025-03-22,Jambi,6,15050.0,True,15300.0,1150.0,2025-03
2025-03-22,Bengkulu,7,15250.0,True,15300.0,1150.0,2025-03
2025-03-22,Sumatera Selatan,8,14950.0,True,15300.0,1150.0,2025-03
2025-03-22,Kepulauan Bangka Belitung,9,15000.0,True,15300.0,1150.0,2025-03
2025-03-22,Lampung,10,14750.0,True,15300.0,1150.0,2025-03
2025-03-22,Banten,11,14850.0,True,15300.0,1150.0,2025-03
2025-03-22,Jawa Barat,12,14600.0,True,15300.0,1150.0,2025-03
2025-03-22,DKI Jakarta,13,15700.0,True,15300.0,1150.0,2025-03
2025-03-22,Jawa Tengah,14,14750.0,True,15300.0,1150.0,2025-03
2025-03-22,DI Yogyakarta,15,14300.0,True,15300.0,1150.0,2025-03
2025-03-22,Jawa Timur,16,14200.0,True,15300.0,1150.0,2025-03
2025-03-22,Bali,17,15350.0,True,15300.0,1150.0,2025-03
2025-03-22,Nusa Tenggara Barat,18,13900.0,True,15300.0,1150.0,2025-03
2025-03-22,Nusa Tenggara Timur,19,15350.0,True,15300.0,1150.0,2025-03
2025-03-22,Kalimantan Barat,20,16500.0,True,15300.0,1150.0,2025-03
2025-03-22,Kalimantan Selatan,21,17100.0,True,15300.0,1150.0,2025-03
2025-03-22,Kalimantan Tengah,22,17550.0,True,15300.0,1150.0,2025-03
2025-03-22,Kalimantan Timur,23,15950.0,True,15300.0,1150.0,2025-03
2025-03-22,Kalimantan Utara,24,16550.0,True,15300.0,1150.0,2025-03
2025-03-22,Gorontalo,25,14750.0,True,15300.0,1150.0,2025-03
2025-03-22,Sulawesi Selatan,26,13550.0,True,15300.0,1150.0,2025-03
2025-03-22,Sulawesi Tenggara,27,15100.0,True,15300.0,1150.0,2025-03
2025-03-22,Sulawesi Tengah,28,14550.0,True,15300.0,1150.0,2025-03
2025-03-22,Sulawesi Utara,29,14150.0,True,15300.0,1150.0,2025-03
2025-03-22,Sulawesi Barat,30,13500.0,True,15300.0,1150.0,2025-03
2025-03-22,Maluku,31,16150.0,True,15300.0,1150.0,2025-03
2025-03-22,Maluku Utara,32,16700.0,True,15300.0,1150.0,2025-03
2025-03-22,Papua,33,18100.0,True,15300.0,1150.0,2025-03
2025-03-22,Papua Barat,34,16450.0,True,15300.0,1150.0,2025-03
2025-03-23,Aceh,1,13750.0,True,15300.0,1150.0,2025-03
2025-03-23,Sumatera Utara,2,13850.0,True,15300.0,1150.0,2025-03
2025-03-23,Sumatera Barat,3,17100.0,True,15300.0,1150.0,2025-03
2025-03-23,Riau,4,16050.0,True,15300.0,1150.0,2025-03
2025-03-23,Kepulauan Riau,5,15100.0,True,15300.0,1150.0,2025-03
2025-03-23,Jambi,6,15050.0,True,15300.0,1150.0,2025-03
2025-03-23,Bengkulu,7,15250.0,True,15300.0,1150.0,2025-03
2025-03-23,Sumatera Selatan,8,14950.0,True,15300.0,1150.0,2025-03
2025-03-23,Kepulauan Bangka Belitung,9,15000.0,True,15300.0,1150.0,2025-03
2025-03-23,Lampung,10,14750.0,True,15300.0,1150.0,2025-03
2025-03-23,Banten,11,14850.0,True,15300.0,1150.0,2025-03
2025-03-23,Jawa Barat,12,14600.0,True,15300.0,1150.0,2025-03
2025-03-23,DKI Jakarta,13,15700.0,True,15300.0,1150.0,2025-03
2025-03-23,Jawa Tengah,14,14750.0,True,15300.0,1150.0,2025-03
2025-03-23,DI Yogyakarta,15,14300.0,True,15300.0,1150.0,2025-03
2025-03-23,Jawa Timur,16,14200.0,True,15300.0,1150.0,2025-03
2025-03-23,Bali,17,15350.0,True,15300.0,1150.0,2025-03
2025-03-23,Nusa Tenggara Barat,18,13900.0,True,15300.0,1150.0,2025-03
2025-03-23,Nusa Tenggara Timur,19,15350.0,True,15300.0,1150.0,2025-03
2025-03-23,Kalimantan Barat,20,16500.0,True,15300.0,1150.0,2025-03
2025-03-23,Kalimantan Selatan,21,17100.0,True,15300.0,1150.0,2025-03
2025-03-23,Kalimantan Tengah,22,17550.0,True,15300.0,1150.0,2025-03
2025-03-23,Kalimantan Timur,23,15950.0,True,15300.0,1150.0,2025-03
2025-03-23,Kalimantan Utara,24,16550.0,True,15300.0,1150.0,2025-03
2025-03-23,Gorontalo,25,14750.0,True,15300.0,1150.0,2025-03
2025-03-23,Sulawesi Selatan,26,13550.0,True,15300.0,1150.0,2025-03
2025-03-23,Sulawesi Tenggara,27,15100.0,True,15300.0,1150.0,2025-03
2025-03-23,Sulawesi Tengah,28,14550.0,True,15300.0,1150.0,2025-03
2025-03-23,Sulawesi Utara,29,14150.0,True,15300.0,1150.0,2025-03
2025-03-23,Sulawesi Barat,30,13500.0,True,15300.0,1150.0,2025-03
2025-03-23,Maluku,31,16150.0,True,15300.0,1150.0,2025-03
2025-03-23,Maluku Utara,32,16700.0,True,15300.0,1150.0,2025-03
2025-03-23,Papua,33,18100.0,True,15300.0,1150.0,2025-03
2025-03-23,Papua Barat,34,16450.0,True,15300.0,1150.0,2025-03
2025-03-24,Aceh,1,13750.0,True,15300.0,1150.0,2025-03
2025-03-24,Sumatera Utara,2,13950.0,True,15300.0,1150.0,2025-03
2025-03-24,Sumatera Barat,3,17100.0,True,15300.0,1150.0,2025-03
2025-03-24,Riau,4,16050.0,True,15300.0,1150.0,2025-03
2025-03-24,Kepulauan Riau,5,15100.0,True,15300.0,1150.0,2025-03
2025-03-24,Jambi,6,15050.0,True,15300.0,1150.0,2025-03
2025-03-24,Bengkulu,7,15250.0,True,15300.0,1150.0,2025-03
2025-03-24,Sumatera Selatan,8,14950.0,True,15300.0,1150.0,2025-03
2025-03-24,Kepulauan Bangka Belitung,9,15000.0,True,15300.0,1150.0,2025-03
2025-03-24,Lampung,10,14750.0,True,15300.0,1150.0,2025-03
2025-03-24,Banten,11,14850.0,True,15300.0,1150.0,2025-03
2025-03-24,Jawa Barat,12,14600.0,True,15300.0,1150.0,2025-03
2025-03-24,DKI Jakarta,13,15700.0,True,15300.0,1150.0,2025-03
2025-03-24,Jawa Tengah,14,14750.0,True,15300.0,1150.0,2025-03
2025-03-24,DI Yogyakarta,15,14300.0,True,15300.0,1150.0,2025-03
2025-03-24,Jawa Timur,16,14250.0,True,15300.0,1150.0,2025-03
2025-03-24,Bali,17,15350.0,True,15300.0,1150.0,2025-03
2025-03-24,Nusa Tenggara Barat,18,13900.0,True,15300.0,1150.0,2025-03
2025-03-24,Nusa Tenggara Timur,19,15400.0,True,15300.0,1150.0,2025-03
2025-03-24,Kalimantan Barat,20,16500.0,True,15300.0,1150.0,2025-03
2025-03-24,Kalimantan Selatan,21,17100.0,True,15300.0,1150.0,2025-03
2025-03-24,Kalimantan Tengah,22,17650.0,True,15300.0,1150.0,2025-03
2025-03-24,Kalimantan Timur,23,15950.0,True,15300.0,1150.0,2025-03
2025-03-24,Kalimantan Utara,24,16550.0,True,15300.0,1150.0,2025-03
2025-03-24,Gorontalo,25,14750.0,True,15300.0,1150.0,2025-03
2025-03-24,Sulawesi Selatan,26,13550.0,True,15300.0,1150.0,2025-03
2025-03-24,Sulawesi Tenggara,27,15100.0,True,15300.0,1150.0,2025-03
2025-03-24,Sulawesi Tengah,28,14550.0,True,15300.0,1150.0,2025-03
2025-03-24,Sulawesi Utara,29,14150.0,True,15300.0,1150.0,2025-03
2025-03-24,Sulawesi Barat,30,13500.0,True,15300.0,1150.0,2025-03
2025-03-24,Maluku,31,16150.0,True,15300.0,1150.0,2025-03
2025-03-24,Maluku Utara,32,16700.0,True,15300.0,1150.0,2025-03
2025-03-24,Papua,33,18100.0,True,15300.0,1150.0,2025-03
2025-03-24,Papua Barat,34,16400.0,True,15300.0,1150.0,2025-03
2025-03-25,Aceh,1,13750.0,True,15300.0,1150.0,2025-03
2025-03-25,Sumatera Utara,2,13950.0,True,15300.0,1150.0,2025-03
2025-03-25,Sumatera Barat,3,17100.0,True,15300.0,1150.0,2025-03
2025-03-25,Riau,4,16050.0,True,15300.0,1150.0,2025-03
2025-03-25,Kepulauan Riau,5,15100.0,True,15300.0,1150.0,2025-03
2025-03-25,Jambi,6,15050.0,True,15300.0,1150.0,2025-03
2025-03-25,Bengkulu,7,15250.0,True,15300.0,1150.0,2025-03
2025-03-25,Sumatera Selatan,8,14950.0,True,15300.0,1150.0,2025-03
2025-03-25,Kepulauan Bangka Belitung,9,15000.0,True,15300.0,1150.0,2025-03
2025-03-25,Lampung,10,14750.0,True,15300.0,1150.0,2025-03
2025-03-25,Banten,11,14850.0,True,15300.0,1150.0,2025-03
2025-03-25,Jawa Barat,12,14600.0,True,15300.0,1150.0,2025-03
2025-03-25,DKI Jakarta,13,15700.0,True,15300.0,1150.0,2025-03
2025-03-25,Jawa Tengah,14,14750.0,True,15300.0,1150.0,2025-03
2025-03-25,DI Yogyakarta,15,14300.0,True,15300.0,1150.0,2025-03
2025-03-25,Jawa Timur,16,14250.0,True,15300.0,1150.0,2025-03
2025-03-25,Bali,17,15350.0,True,15300.0,1150.0,2025-03
2025-03-25,Nusa Tenggara Barat,18,13900.0,True,15300.0,1150.0,2025-03
2025-03-25,Nusa Tenggara Timur,19,15400.0,True,15300.0,1150.0,2025-03
2025-03-25,Kalimantan Barat,20,16500.0,True,15300.0,1150.0,2025-03
2025-03-25,Kalimantan Selatan,21,17100.0,True,15300.0,1150.0,2025-03
2025-03-25,Kalimantan Tengah,22,17650.0,True,15300.0,1150.0,2025-03
2025-03-25,Kalimantan Timur,23,15950.0,True,15300.0,1150.0,2025-03
2025-03-25,Kalimantan Utara,24,16550.0,True,15300.0,1150.0,2025-03
2025-03-25,Gorontalo,25,14750.0,True,15300.0,1150.0,2025-03
2025-03-25,Sulawesi Selatan,26,13550.0,True,15300.0,1150.0,2025-03
2025-03-25,Sulawesi Tenggara,27,15100.0,True,15300.0,1150.0,2025-03
2025-03-25,Sulawesi Tengah,28,14550.0,True,15300.0,1150.0,2025-03
2025-03-25,Sulawesi Utara,29,14150.0,True,15300.0,1150.0,2025-03
2025-03-25,Sulawesi Barat,30,13500.0,True,15300.0,1150.0,2025-03
2025-03-25,Maluku,31,16150.0,True,15300.0,1150.0,2025-03
2025-03-25,Maluku Utara,32,16700.0,True,15300.0,1150.0,2025-03
2025-03-25,Papua,33,18100.0,True,15300.0,1150.0,2025-03
2025-03-25,Papua Barat,34,16400.0,True,15300.0,1150.0,2025-03
2025-03-26,Aceh,1,13750.0,True,15300.0,1150.0,2025-03
2025-03-26,Sumatera Utara,2,13950.0,True,15300.0,1150.0,2025-03
2025-03-26,Sumatera Barat,3,17100.0,True,15300.0,1150.0,2025-03
2025-03-26,Riau,4,16050.0,True,15300.0,1150.0,2025-03
2025-03-26,Kepulauan Riau,5,15150.0,True,15300.0,1150.0,2025-03
2025-03-26,Jambi,6,15050.0,True,15300.0,1150.0,2025-03
2025-03-26,Bengkulu,7,15250.0,True,15300.0,1150.0,2025-03
2025-03-26,Sumatera Selatan,8,14950.0,True,15300.0,1150.0,2025-03
2025-03-26,Kepulauan Bangka Belitung,9,15000.0,True,15300.0,1150.0,2025-03
2025-03-26,Lampung,10,14750.0,True,15300.0,1150.0,2025-03
2025-03-26,Banten,11,14850.0,True,15300.0,1150.0,2025-03
2025-03-26,Jawa Barat,12,14600.0,True,15300.0,1150.0,2025-03
2025-03-26,DKI Jakarta,13,15700.0,True,15300.0,1150.0,2025-03
2025-03-26,Jawa Tengah,14,14750.0,True,15300.0,1150.0,2025-03
2025-03-26,DI Yogyakarta,15,14300.0,True,15300.0,1150.0,2025-03
2025-03-26,Jawa Timur,16,14250.0,True,15300.0,1150.0,2025-03
2025-03-26,Bali,17,15350.0,True,15300.0,1150.0,2025-03
2025-03-26,Nusa Tenggara Barat,18,13900.0,True,15300.0,1150.0,2025-03
2025-03-26,Nusa Tenggara Timur,19,15400.0,True,15300.0,1150.0,2025-03
2025-03-26,Kalimantan Barat,20,16550.0,True,15300.0,1150.0,2025-03
2025-03-26,Kalimantan Selatan,21,17100.0,True,15300.0,1150.0,2025-03
2025-03-26,Kalimantan Tengah,22,17650.0,True,15300.0,1150.0,2025-03
2025-03-26,Kalimantan Timur,23,15950.0,True,15300.0,1150.0,2025-03
2025-03-26,Kalimantan Utara,24,16550.0,True,15300.0,1150.0,2025-03
2025-03-26,Gorontalo,25,14750.0,True,15300.0,1150.0,2025-03
2025-03-26,Sulawesi Selatan,26,13550.0,True,15300.0,1150.0,2025-03
2025-03-26,Sulawesi Tenggara,27,15100.0,True,15300.0,1150.0,2025-03
2025-03-26,Sulawesi Tengah,28,14550.0,True,15300.0,1150.0,2025-03
2025-03-26,Sulawesi Utara,29,14150.0,True,15300.0,1150.0,2025-03
2025-03-26,Sulawesi Barat,30,13500.0,True,15300.0,1150.0,2025-03
2025-03-26,Maluku,31,16150.0,True,15300.0,1150.0,2025-03
2025-03-26,Maluku Utara,32,16700.0,True,15300.0,1150.0,2025-03
2025-03-26,Papua,33,18100.0,True,15300.0,1150.0,2025-03
2025-03-26,Papua Barat,34,16400.0,True,15300.0,1150.0,2025-03
2025-03-27,Aceh,1,13750.0,True,15300.0,2800.0,2025-03
2025-03-27,Sumatera Utara,2,13950.0,True,15300.0,2800.0,2025-03
2025-03-27,Sumatera Barat,3,17100.0,True,15300.0,2800.0,2025-03
2025-03-27,Riau,4,16050.0,True,15300.0,2800.0,2025-03
2025-03-27,Kepulauan Riau,5,15100.0,True,15300.0,2800.0,2025-03
2025-03-27,Jambi,6,15050.0,True,15300.0,2800.0,2025-03
2025-03-27,Bengkulu,7,15300.0,True,15300.0,2800.0,2025-03
2025-03-27,Sumatera Selatan,8,14950.0,True,15300.0,2800.0,2025-03
2025-03-27,Kepulauan Bangka Belitung,9,15000.0,True,15300.0,2800.0,2025-03
2025-03-27,Lampung,10,14750.0,True,15300.0,2800.0,2025-03
2025-03-27,Banten,11,14850.0,True,15300.0,2800.0,2025-03
2025-03-27,Jawa Barat,12,14600.0,True,15300.0,2800.0,2025-03
2025-03-27,DKI Jakarta,13,15700.0,True,15300.0,2800.0,2025-03
2025-03-27,Jawa Tengah,14,14750.0,True,15300.0,2800.0,2025-03
2025-03-27,DI Yogyakarta,15,14300.0,True,15300.0,2800.0,2025-03
2025-03-27,Jawa Timur,16,14250.0,True,15300.0,2800.0,2025-03
2025-03-27,Bali,17,15350.0,True,15300.0,2800.0,2025-03
2025-03-27,Nusa Tenggara Barat,18,13900.0,True,15300.0,2800.0,2025-03
2025-03-27,Nusa Tenggara Timur,19,15400.0,True,15300.0,2800.0,2025-03
2025-03-27,Kalimantan Barat,20,16550.0,True,15300.0,2800.0,2025-03
2025-03-27,Kalimantan Selatan,21,17100.0,True,15300.0,2800.0,2025-03
2025-03-27,Kalimantan Tengah,22,17650.0,True,15300.0,2800.0,2025-03
2025-03-27,Kalimantan Timur,23,16000.0,True,15300.0,2800.0,2025-03
2025-03-27,Kalimantan Utara,24,16550.0,True,15300.0,2800.0,2025-03
2025-03-27,Gorontalo,25,14750.0,True,15300.0,2800.0,2025-03
2025-03-27,Sulawesi Selatan,26,13550.0,True,15300.0,2800.0,2025-03
2025-03-27,Sulawesi Tenggara,27,15100.0,True,15300.0,2800.0,2025-03
2025-03-27,Sulawesi Tengah,28,14550.0,True,15300.0,2800.0,2025-03
2025-03-27,Sulawesi Utara,29,14150.0,True,15300.0,2800.0,2025-03
2025-03-27,Sulawesi Barat,30,13500.0,True,15300.0,2800.0,2025-03
2025-03-27,Maluku,31,16150.0,True,15300.0,2800.0,2025-03
2025-03-27,Papua,33,18100.0,True,15300.0,2800.0,2025-03
2025-03-27,Papua Barat,34,16400.0,True,15300.0,2800.0,2025-03
2025-03-28,Aceh,1,13750.0,True,15200.0,3750.0,2025-03
2025-03-28,Sumatera Utara,2,13950.0,True,15200.0,3750.0,2025-03
2025-03-28,Sumatera Barat,3,16800.0,True,15200.0,3750.0,2025-03
2025-03-28,Riau,4,16050.0,True,15200.0,3750.0,2025-03
2025-03-28,Kepulauan Riau,5,15100.0,True,15200.0,3750.0,2025-03
2025-03-28,Jambi,6,15050.0,True,15200.0,3750.0,2025-03
2025-03-28,Bengkulu,7,15300.0,True,15200.0,3750.0,2025-03
2025-03-28,Sumatera Selatan,8,14950.0,True,15200.0,3750.0,2025-03
2025-03-28,Kepulauan Bangka Belitung,9,15000.0,True,15200.0,3750.0,2025-03
2025-03-28,Lampung,10,14750.0,True,15200.0,3750.0,2025-03
2025-03-28,Banten,11,14850.0,True,15200.0,3750.0,2025-03
2025-03-28,Jawa Barat,12,14600.0,True,15200.0,3750.0,2025-03
2025-03-28,DKI Jakarta,13,15700.0,True,15200.0,3750.0,2025-03
2025-03-28,Jawa Tengah,14,14650.0,True,15200.0,3750.0,2025-03
2025-03-28,DI Yogyakarta,15,14300.0,True,15200.0,3750.0,2025-03
2025-03-28,Jawa Timur,16,14250.0,True,15200.0,3750.0,2025-03
2025-03-28,Bali,17,15350.0,True,15200.0,3750.0,2025-03
2025-03-28,Nusa Tenggara Barat,18,13900.0,True,15200.0,3750.0,2025-03
2025-03-28,Nusa Tenggara Timur,19,15400.0,True,15200.0,3750.0,2025-03
2025-03-28,Kalimantan Barat,20,16550.0,True,15200.0,3750.0,2025-03
2025-03-28,Kalimantan Selatan,21,17100.0,True,15200.0,3750.0,2025-03
2025-03-28,Kalimantan Timur,23,15850.0,True,15200.0,3750.0,2025-03
2025-03-28,Kalimantan Utara,24,16550.0,True,15200.0,3750.0,2025-03
2025-03-28,Gorontalo,25,14750.0,True,15200.0,3750.0,2025-03
2025-03-28,Sulawesi Selatan,26,13550.0,True,15200.0,3750.0,2025-03
2025-03-28,Sulawesi Tenggara,27,15100.0,True,15200.0,3750.0,2025-03
2025-03-28,Sulawesi Tengah,28,14550.0,True,15200.0,3750.0,2025-03
2025-03-28,Sulawesi Utara,29,14150.0,True,15200.0,3750.0,2025-03
2025-03-28,Sulawesi Barat,30,13500.0,True,15200.0,3750.0,2025-03
2025-03-28,Maluku,31,16150.0,True,15200.0,3750.0,2025-03
2025-03-28,Papua,33,18150.0,True,15200.0,3750.0,2025-03
2025-03-28,Papua Barat,34,16400.0,True,15200.0,3750.0,2025-03
2025-03-29,Aceh,1,13750.0,True,15200.0,3750.0,2025-03
2025-03-29,Sumatera Utara,2,13950.0,True,15200.0,3750.0,2025-03
2025-03-29,Sumatera Barat,3,16800.0,True,15200.0,3750.0,2025-03
2025-03-29,Riau,4,16050.0,True,15200.0,3750.0,2025-03
2025-03-29,Kepulauan Riau,5,15100.0,True,15200.0,3750.0,2025-03
2025-03-29,Jambi,6,15050.0,True,15200.0,3750.0,2025-03
2025-03-29,Bengkulu,7,15300.0,True,15200.0,3750.0,2025-03
2025-03-29,Sumatera Selatan,8,14950.0,True,15200.0,3750.0,2025-03
2025-03-29,Kepulauan Bangka Belitung,9,15000.0,True,15200.0,3750.0,2025-03
2025-03-29,Lampung,10,14750.0,True,15200.0,3750.0,2025-03
2025-03-29,Banten,11,14850.0,True,15200.0,3750.0,2025-03
2025-03-29,Jawa Barat,12,14600.0,True,15200.0,3750.0,2025-03
2025-03-29,DKI Jakarta,13,15700.0,True,15200.0,3750.0,2025-03
2025-03-29,Jawa Tengah,14,14650.0,True,15200.0,3750.0,2025-03
2025-03-29,DI Yogyakarta,15,14300.0,True,15200.0,3750.0,2025-03
2025-03-29,Jawa Timur,16,14250.0,True,15200.0,3750.0,2025-03
2025-03-29,Bali,17,15350.0,True,15200.0,3750.0,2025-03
2025-03-29,Nusa Tenggara Barat,18,13900.0,True,15200.0,3750.0,2025-03
2025-03-29,Nusa Tenggara Timur,19,15400.0,True,15200.0,3750.0,2025-03
2025-03-29,Kalimantan Barat,20,16550.0,True,15200.0,3750.0,2025-03
2025-03-29,Kalimantan Selatan,21,17100.0,True,15200.0,3750.0,2025-03
2025-03-29,Kalimantan Timur,23,15850.0,True,15200.0,3750.0,2025-03
2025-03-29,Kalimantan Utara,24,16550.0,True,15200.0,3750.0,2025-03
2025-03-29,Gorontalo,25,14750.0,True,15200.0,3750.0,2025-03
2025-03-29,Sulawesi Selatan,26,13550.0,True,15200.0,3750.0,2025-03
2025-03-29,Sulawesi Tenggara,27,15100.0,True,15200.0,3750.0,2025-03
2025-03-29,Sulawesi Tengah,28,14550.0,True,15200.0,3750.0,2025-03
2025-03-29,Sulawesi Utara,29,14150.0,True,15200.0,3750.0,2025-03
2025-03-29,Sulawesi Barat,30,13500.0,True,15200.0,3750.0,2025-03
2025-03-29,Maluku,31,16150.0,True,15200.0,3750.0,2025-03
